"사용일자","호선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20191105","일산선","1948","원흥",10966,10286,"20191108"
"20191105","일산선","1949","지축",1,0,"20191108"
"20191105","일산선","1950","삼송",21160,20176,"20191108"
"20191105","일산선","1951","원당",14021,13132,"20191108"
"20191105","일산선","1952","화정",22385,23269,"20191108"
"20191105","일산선","1953","대곡",2221,1660,"20191108"
"20191105","일산선","1954","백석",12734,12887,"20191108"
"20191105","일산선","1955","마두",9369,9840,"20191108"
"20191105","일산선","1956","정발산",8821,9013,"20191108"
"20191105","일산선","1957","주엽",11442,11985,"20191108"
"20191105","일산선","1958","대화",18831,14458,"20191108"
"20191105","중앙선","1015","회기",34200,33518,"20191108"
"20191105","중앙선","1201","중랑",6627,6283,"20191108"
"20191105","중앙선","1202","상봉(시외버스터미널)",6975,6706,"20191108"
"20191105","중앙선","1203","망우",9364,9173,"20191108"
"20191105","중앙선","1204","양원",2196,2498,"20191108"
"20191105","중앙선","1205","구리",16365,16417,"20191108"
"20191105","중앙선","1206","도농",12785,11223,"20191108"
"20191105","중앙선","1207","양정",1059,892,"20191108"
"20191105","중앙선","1208","덕소",7572,7369,"20191108"
"20191105","중앙선","1209","도심",3510,2768,"20191108"
"20191105","중앙선","1210","팔당",827,876,"20191108"
"20191105","중앙선","1211","운길산",944,871,"20191108"
"20191105","중앙선","1212","양수",2242,2310,"20191108"
"20191105","중앙선","1213","신원",236,188,"20191108"
"20191105","중앙선","1214","국수",941,909,"20191108"
"20191105","중앙선","1215","아신",777,779,"20191108"
"20191105","중앙선","1216","오빈",373,380,"20191108"
"20191105","중앙선","1217","양평",3509,3626,"20191108"
"20191105","중앙선","1218","원덕",493,454,"20191108"
"20191105","중앙선","1219","용문",5564,5507,"20191108"
"20191105","중앙선","1220","지평",73,53,"20191108"
"20191105","장항선","1401","봉명",1493,1502,"20191108"
"20191105","장항선","1402","쌍용(나사렛대)",3239,3040,"20191108"
"20191105","장항선","1403","아산",3531,3056,"20191108"
"20191105","장항선","1405","배방",1198,1087,"20191108"
"20191105","장항선","1407","온양온천",4685,4695,"20191108"
"20191105","장항선","1408","신창(순천향대)",2720,2539,"20191108"
"20191105","경의선","1251","서울역",5301,6870,"20191108"
"20191105","경의선","1252","신촌",1210,1601,"20191108"
"20191105","경의선","1261","효창공원앞",3804,4045,"20191108"
"20191105","경의선","1262","공덕",4202,3703,"20191108"
"20191105","경의선","1263","서강대",2820,2830,"20191108"
"20191105","경의선","1264","홍대입구",2154,2390,"20191108"
"20191105","경의선","1265","가좌",6631,5853,"20191108"
"20191105","경의선","1266","디지털미디어시티",2997,2899,"20191108"
"20191105","경의선","1267","수색",3012,3103,"20191108"
"20191105","경의선","1268","화전",3902,3731,"20191108"
"20191105","경의선","1269","강매",3591,3043,"20191108"
"20191105","경의선","1270","행신",9787,9333,"20191108"
"20191105","경의선","1271","능곡",4489,4029,"20191108"
"20191105","경의선","1272","곡산",746,781,"20191108"
"20191105","경의선","1273","백마",8414,7871,"20191108"
"20191105","경의선","1274","풍산",6461,5919,"20191108"
"20191105","경의선","1275","일산",11329,11213,"20191108"
"20191105","경의선","1276","탄현",9437,9072,"20191108"
"20191105","경의선","1277","야당",6485,6373,"20191108"
"20191105","경의선","1278","운정",7490,6948,"20191108"
"20191105","경의선","1279","금릉",5487,5440,"20191108"
"20191105","경의선","1280","금촌",7890,7825,"20191108"
"20191105","경의선","1282","월롱",3253,3147,"20191108"
"20191105","경의선","1283","파주",2344,1784,"20191108"
"20191105","경의선","1284","문산",6381,6186,"20191108"
"20191105","경춘선","1311","신내",1116,1186,"20191108"
"20191105","경춘선","1312","갈매",3395,2864,"20191108"
"20191105","경춘선","1313","별내",3335,3135,"20191108"
"20191105","경춘선","1314","퇴계원",4511,4097,"20191108"
"20191105","경춘선","1315","사릉",4317,4096,"20191108"
"20191105","경춘선","1316","금곡",2057,1962,"20191108"
"20191105","경춘선","1317","평내호평",7186,7160,"20191108"
"20191105","경춘선","1318","천마산",1909,1834,"20191108"
"20191105","경춘선","1319","마석",4875,4545,"20191108"
"20191105","경춘선","1320","대성리",594,548,"20191108"
"20191105","경춘선","1321","청평",2295,2019,"20191108"
"20191105","경춘선","1322","상천",515,497,"20191108"
"20191105","경춘선","1323","가평",2878,3049,"20191108"
"20191105","경춘선","1324","굴봉산",153,148,"20191108"
"20191105","경춘선","1325","백양리",83,93,"20191108"
"20191105","경춘선","1326","강촌",764,638,"20191108"
"20191105","경춘선","1327","김유정",447,517,"20191108"
"20191105","경춘선","1328","남춘천",2912,3138,"20191108"
"20191105","경춘선","1329","춘천",2500,2148,"20191108"
"20191105","수인선","1878","달월",84,55,"20191108"
"20191105","수인선","1879","월곶",2830,2646,"20191108"
"20191105","수인선","1880","소래포구",6289,5910,"20191108"
"20191105","수인선","1881","인천논현",6931,7426,"20191108"
"20191105","수인선","1882","호구포",4295,4340,"20191108"
"20191105","수인선","1883","남동인더스파크",2433,2688,"20191108"
"20191105","수인선","1884","원인재",5132,5321,"20191108"
"20191105","수인선","1885","연수",5688,5716,"20191108"
"20191105","수인선","1886","송도",3410,3080,"20191108"
"20191105","수인선","1888","인하대",8073,7669,"20191108"
"20191105","수인선","1889","숭의",4676,4337,"20191108"
"20191105","수인선","1890","신포",2200,2267,"20191108"
"20191105","수인선","1891","인천",1352,2435,"20191108"
"20191105","경강선","1501","판교",5362,5103,"20191108"
"20191105","경강선","1502","이매",1424,1298,"20191108"
"20191105","경강선","1503","삼동",2675,2355,"20191108"
"20191105","경강선","1504","경기광주",8386,8096,"20191108"
"20191105","경강선","1505","초월",3244,3006,"20191108"
"20191105","경강선","1506","곤지암",3116,3030,"20191108"
"20191105","경강선","1507","신둔도예촌",1590,1456,"20191108"
"20191105","경강선","1508","이천",2866,3059,"20191108"
"20191105","경강선","1509","부발",2087,1935,"20191108"
"20191105","경강선","1510","세종대왕릉",317,325,"20191108"
"20191105","경강선","1511","여주",2870,2851,"20191108"
"20191105","5호선","2511","방화",8627,8206,"20191108"
"20191105","5호선","2512","개화산",6776,6401,"20191108"
"20191105","5호선","2513","김포공항",8561,8341,"20191108"
"20191105","5호선","2514","송정",9024,8358,"20191108"
"20191105","5호선","2515","마곡",8383,7739,"20191108"
"20191105","5호선","2516","발산",22253,22497,"20191108"
"20191105","5호선","2517","우장산",18394,18246,"20191108"
"20191105","5호선","2518","화곡",34676,31988,"20191108"
"20191105","5호선","2519","까치산",35082,33076,"20191108"
"20191105","5호선","2520","신정(은행정)",16343,12410,"20191108"
"20191105","5호선","2521","목동",22008,23785,"20191108"
"20191105","5호선","2522","오목교(목동운동장앞)",27391,30159,"20191108"
"20191105","5호선","2523","양평",8188,7994,"20191108"
"20191105","5호선","2524","영등포구청",4615,4669,"20191108"
"20191105","5호선","2525","영등포시장",11103,11520,"20191108"
"20191105","5호선","2526","신길",4015,4669,"20191108"
"20191105","5호선","2527","여의도",30610,32540,"20191108"
"20191105","5호선","2528","여의나루",10135,10357,"20191108"
"20191105","5호선","2529","마포",17123,17580,"20191108"
"20191105","5호선","2530","공덕",17493,18847,"20191108"
"20191105","5호선","2531","애오개",8635,8666,"20191108"
"20191105","5호선","2532","충정로(경기대입구)",5513,5662,"20191108"
"20191105","5호선","2533","서대문",24157,24841,"20191108"
"20191105","5호선","2534","광화문(세종문화회관)",40491,43383,"20191108"
"20191105","5호선","2535","종로3가",16802,16293,"20191108"
"20191105","5호선","2536","을지로4가",6934,7090,"20191108"
"20191105","5호선","2537","동대문역사문화공원",2998,3494,"20191108"
"20191105","5호선","2538","청구",4986,4581,"20191108"
"20191105","5호선","2539","신금호",7725,7932,"20191108"
"20191105","5호선","2540","행당",10195,8869,"20191108"
"20191105","5호선","2541","왕십리(성동구청)",5615,6225,"20191108"
"20191105","5호선","2542","마장",7430,7228,"20191108"
"20191105","5호선","2543","답십리",18864,17250,"20191108"
"20191105","5호선","2544","장한평",21276,21167,"20191108"
"20191105","5호선","2545","군자(능동)",12579,13748,"20191108"
"20191105","5호선","2546","아차산(어린이대공원후문)",17294,16633,"20191108"
"20191105","5호선","2547","광나루(장신대)",16640,15077,"20191108"
"20191105","5호선","2548","천호(풍납토성)",21729,22980,"20191108"
"20191105","5호선","2549","강동",24163,21258,"20191108"
"20191105","5호선","2550","길동",8661,9017,"20191108"
"20191105","5호선","2551","굽은다리(강동구민회관앞)",11152,10489,"20191108"
"20191105","5호선","2552","명일",10413,10836,"20191108"
"20191105","5호선","2553","고덕",11608,11602,"20191108"
"20191105","5호선","2554","상일동",17603,14556,"20191108"
"20191105","5호선","2555","둔촌동",10354,10638,"20191108"
"20191105","5호선","2556","올림픽공원(한국체대)",5854,5179,"20191108"
"20191105","5호선","2557","방이",8397,8678,"20191108"
"20191105","5호선","2558","오금",4556,4486,"20191108"
"20191105","5호선","2559","개롱",8477,8505,"20191108"
"20191105","5호선","2560","거여",9400,8756,"20191108"
"20191105","5호선","2561","마천",6270,6128,"20191108"
"20191105","6호선","2611","응암",21213,20781,"20191108"
"20191105","6호선","2612","역촌",4629,5369,"20191108"
"20191105","6호선","2613","불광",5416,5560,"20191108"
"20191105","6호선","2614","독바위",3479,3650,"20191108"
"20191105","6호선","2616","구산",9138,6693,"20191108"
"20191105","6호선","2617","새절(신사)",16772,15857,"20191108"
"20191105","6호선","2618","증산(명지대앞)",12275,11889,"20191108"
"20191105","6호선","2619","디지털미디어시티",17139,18815,"20191108"
"20191105","6호선","2620","월드컵경기장(성산)",8540,8988,"20191108"
"20191105","6호선","2621","마포구청",17716,15639,"20191108"
"20191105","6호선","2622","망원",15901,16881,"20191108"
"20191105","6호선","2623","합정",15639,15395,"20191108"
"20191105","6호선","2624","상수",11157,12892,"20191108"
"20191105","6호선","2625","광흥창(서강)",11410,11168,"20191108"
"20191105","6호선","2626","대흥(서강대앞)",11145,11644,"20191108"
"20191105","6호선","2627","공덕",22599,22346,"20191108"
"20191105","6호선","2628","효창공원앞",8866,8164,"20191108"
"20191105","6호선","2629","삼각지",7624,6676,"20191108"
"20191105","6호선","2630","녹사평(용산구청)",5982,5879,"20191108"
"20191105","6호선","2631","이태원",13160,13857,"20191108"
"20191105","6호선","2632","한강진",8208,9710,"20191108"
"20191105","6호선","2633","버티고개",2950,2752,"20191108"
"20191105","6호선","2634","약수",4732,4610,"20191108"
"20191105","6호선","2635","청구",4563,4924,"20191108"
"20191105","6호선","2636","신당",9999,10748,"20191108"
"20191105","6호선","2637","동묘앞",9819,10573,"20191108"
"20191105","6호선","2638","창신",4618,3809,"20191108"
"20191105","6호선","2639","보문",8949,8182,"20191108"
"20191105","6호선","2640","안암(고대병원앞)",17763,18050,"20191108"
"20191105","6호선","2641","고려대(종암)",12115,11783,"20191108"
"20191105","6호선","2642","월곡(동덕여대)",15933,15283,"20191108"
"20191105","6호선","2643","상월곡(한국과학기술연구원)",8103,7616,"20191108"
"20191105","6호선","2644","돌곶이",10557,10028,"20191108"
"20191105","6호선","2645","석계",15712,16284,"20191108"
"20191105","6호선","2646","태릉입구",6561,8258,"20191108"
"20191105","6호선","2647","화랑대(서울여대입구)",16303,12246,"20191108"
"20191105","6호선","2648","봉화산(서울의료원)",12172,10881,"20191108"
"20191105","7호선","2711","장암",3162,1011,"20191108"
"20191105","7호선","2712","도봉산",11864,13866,"20191108"
"20191105","7호선","2713","수락산",15219,15143,"20191108"
"20191105","7호선","2714","마들",14384,13593,"20191108"
"20191105","7호선","2715","노원",23531,25178,"20191108"
"20191105","7호선","2716","중계",19282,17725,"20191108"
"20191105","7호선","2717","하계",23180,22279,"20191108"
"20191105","7호선","2718","공릉(서울과학기술대)",15341,15194,"20191108"
"20191105","7호선","2719","태릉입구",11066,10427,"20191108"
"20191105","7호선","2720","먹골",12228,11809,"20191108"
"20191105","7호선","2721","중화",13391,13149,"20191108"
"20191105","7호선","2722","상봉(시외버스터미널)",20127,19100,"20191108"
"20191105","7호선","2723","면목",19987,19493,"20191108"
"20191105","7호선","2724","사가정",18357,18366,"20191108"
"20191105","7호선","2725","용마산",7115,6820,"20191108"
"20191105","7호선","2726","중곡",12401,11308,"20191108"
"20191105","7호선","2727","군자(능동)",17084,13006,"20191108"
